respondent_id,xyz_vaccine,seasonal_vaccine
33315,0.05833333333333334,0.02
33316,0.1610238095238095,0.27
33317,0.07,0.44
33318,0.02,0.825
33319,0.21,0.46
33320,0.02,0.17
33321,0.13,0.08
33322,0.32,0.32
33323,0.04,0.275
33324,0.03,0.04
33325,0.24350000000000002,0.29
33326,0.0,0.19399999999999998
33327,0.0,0.09
33328,0.35,0.36
33329,0.04,0.18
33330,0.01,0.6
33331,0.4938452380952381,0.6846666666666666
33332,0.25,0.27
33333,0.0,0.03
33334,0.02,0.132
33335,0.61,0.79
33336,0.02,0.48
33337,0.16,0.21666666666666665
33338,0.01,0.22
33339,0.0,0.07
33340,0.405,0.32
33341,0.11,0.13
33342,0.73,0.72
33343,0.4925,1.0
33344,0.77,0.63
33345,0.06,0.53
33346,0.06,0.81
33347,0.56,0.76
33348,0.38,0.84
33349,0.2675,0.42
33350,0.09,0.49
33351,0.13,0.51
33352,0.08,0.38
33353,0.1,0.18
33354,0.27,0.94
33355,0.78,0.9
33356,0.27,0.5
33357,0.97,0.88
33358,0.45,0.74
33359,0.14,0.91
33360,0.16,0.03
33361,0.59,0.38
33362,0.01,0.07
33363,0.037333333333333336,0.92
33364,0.11,0.64
33365,0.5,0.73
33366,0.0,0.83
33367,0.09,0.5183333333333333
33368,0.7441666666666668,0.67
33369,0.48,0.6966666666666665
33370,0.145,0.29
33371,0.88,0.92
33372,0.28,0.73
33373,0.36,0.53
33374,0.02,0.2175
33375,0.01,0.05
33376,0.0,0.08666666666666668
33377,0.16,0.63
33378,0.22,0.23666666666666664
33379,0.21,0.79
33380,0.16,0.68
33381,0.275,0.85
33382,0.54,0.4
33383,0.03,0.44
33384,0.03,0.67
33385,0.1,0.53
33386,0.02,0.12
33387,0.0,0.07
33388,0.13,0.77
33389,0.0,0.84
33390,0.03,0.94
33391,0.21,0.44
33392,0.82,0.96
33393,0.43,0.77
33394,0.0,0.05
33395,0.525,0.47
33396,0.09,0.16
33397,0.1,0.26
33398,0.4,0.17
33399,0.12,0.56
33400,0.52,0.77
33401,0.1,0.15
33402,0.93,0.83
33403,0.27,0.35
33404,0.01,0.13
33405,0.41,0.51
33406,0.13,0.32
33407,0.6,0.64
33408,0.01,0.13
33409,0.48,0.51
33410,0.05,0.345
33411,0.15,0.195
33412,0.7165714285714284,0.95
33413,0.0,0.13
33414,0.305,0.7959999999999999
33415,0.69,0.73
33416,0.02,0.03
33417,0.87,0.65
33418,0.04,0.12
33419,0.88,0.76
33420,0.315,0.405
33421,0.05,1.0
33422,0.19,0.97
33423,0.0,0.11
33424,0.01,0.36
33425,0.02,0.03
33426,0.14333333333333334,0.17
33427,0.22,0.5133333333333333
33428,0.09,0.16
33429,0.01,0.41
33430,0.57,0.64
33431,0.54,0.9
33432,0.07,0.26
33433,0.9,1.0
33434,0.14,0.9
33435,0.38,0.76
33436,0.04,0.25
33437,0.0,0.38
33438,0.17,0.38
33439,0.03,0.09
33440,0.03,0.68
33441,0.5912464757464755,0.54
33442,0.06,0.87
33443,0.05,0.08
33444,0.08,0.47
33445,0.01,0.03
33446,0.9,0.8843333333333334
33447,0.23,0.82
33448,0.14,0.91
33449,0.01,0.21
33450,0.33,0.56
33451,0.04,0.7526666666666667
33452,0.02,0.77
33453,0.43,0.33
33454,0.7228333333333332,0.97
33455,0.1,0.97
33456,0.51,0.3
33457,0.1,0.22
33458,0.295,0.67
33459,0.21,0.21
33460,0.01,0.2
33461,0.0,0.95
33462,0.43,0.59
33463,0.15,0.15
33464,0.13,0.54
33465,0.12,0.68
33466,0.26,0.52
33467,0.83,0.76
33468,0.07,0.46
33469,0.01,0.8366666666666666
33470,0.0,0.01
33471,0.0,0.07
33472,0.54,0.73
33473,0.7475,0.8507142857142856
33474,0.23,0.43
33475,0.05333333333333333,0.15966666666666668
33476,0.07,0.21
33477,0.56,0.17
33478,0.26,0.72
33479,0.04,0.76
33480,0.08,0.03
33481,0.19333333333333336,0.88
33482,0.03,0.1
33483,0.0,0.33
33484,0.02,0.07
33485,0.02,0.09
33486,0.7,0.74
33487,0.05,0.35
33488,0.34,0.8
33489,0.14,0.23
33490,0.37,0.49083333333333334
33491,0.1,0.92
33492,0.225,0.4916666666666667
33493,0.35,0.7
33494,0.96,0.99
33495,0.1724285714285714,0.3716666666666667
33496,0.105,0.6418333333333334
33497,0.1,0.44
33498,0.21924741924741933,0.26
33499,0.02,0.81
33500,0.23,0.23
33501,0.02,0.0
33502,0.01,0.11
33503,0.655,0.26
33504,0.03,0.02
33505,0.34,0.31
33506,0.16,0.23
33507,0.14333333333333334,0.27
33508,0.32,0.62
33509,0.6685,0.5883333333333333
33510,0.62,0.6166666666666667
33511,0.40541666666666665,0.72
33512,0.09,0.7
33513,0.03,0.49
33514,0.03,0.72
33515,0.20416666666666664,0.92
33516,0.08416666666666668,0.24666666666666665
33517,0.06,0.585
33518,0.11,0.62
33519,0.3266666666666667,0.48
33520,0.11,0.43
33521,0.41,0.2
33522,0.15,0.21
33523,0.0,0.06
33524,0.18833333333333332,0.18
33525,0.0,0.0
33526,0.4961190476190475,0.7130000000000001
33527,0.75,0.95
33528,0.05,0.8
33529,0.13333333333333333,0.53
33530,0.18,0.34
33531,0.23,0.48
33532,0.0,0.21
33533,0.01,0.05
33534,0.04,0.05
33535,0.04,0.16
33536,0.01,0.76
33537,0.26716666666666666,0.53
33538,0.0525,0.17
33539,0.13,0.2
33540,0.0,0.14
33541,0.08399999999999999,0.31
33542,0.02,0.19
33543,0.22,0.42
33544,0.02,0.07
33545,0.48,0.69
33546,0.38,0.99
33547,0.0,0.3768333333333333
33548,0.115,0.1733333333333333
33549,0.04,0.23
33550,0.07,0.87
33551,0.01,0.74
33552,0.13,0.59
33553,0.04,0.05
33554,0.08,0.48
33555,0.03,0.43
33556,0.0016666666666666666,0.52
33557,0.34,0.86
33558,0.36,0.33
33559,0.02,0.51
33560,0.21,0.28
33561,0.0,0.08833333333333333
33562,0.08,0.5483333333333333
33563,0.06,0.07
33564,0.19,0.43
33565,0.26,0.39
33566,0.75,0.4366666666666667
33567,0.04,0.32
33568,0.18,0.15
33569,0.14,0.49
33570,0.48,0.775
33571,0.6075,0.4
33572,0.04,0.44
33573,0.02,0.09
33574,0.0575,0.22
33575,0.475,0.21249999999999997
33576,0.6766666666666667,0.89
33577,0.08,0.235
33578,0.03,0.25
33579,0.0,0.22116666666666668
33580,0.08,0.37
33581,0.0,0.71
33582,0.24,0.11
33583,0.07,0.54
33584,0.77,0.9
33585,0.81,0.72
33586,0.11,0.35
33587,0.0,0.25
33588,0.01,0.03
33589,0.02,0.39
33590,0.06,0.21
33591,0.28,0.23
33592,0.14,0.15
33593,0.32,0.31
33594,0.3,0.39
33595,0.2575,0.54
33596,0.0,0.925
33597,0.66,0.71
33598,0.95,0.92
33599,0.01,0.73
33600,0.03,0.41
33601,0.3,0.39
33602,0.2,0.43
33603,0.0,0.4566666666666667
33604,0.61,0.85
33605,0.21,0.15
33606,0.39,0.7
33607,0.89,1.0
33608,0.23,0.29
33609,0.22,0.72
33610,0.01,0.8440000000000001
33611,0.23,0.35
33612,0.05,0.77
33613,0.44,0.58
33614,0.74,0.59
33615,0.08,0.47
33616,0.87,0.86
33617,0.0,0.02
33618,0.24,0.9166666666666667
33619,0.03,0.51
33620,0.0,0.05
33621,0.04,0.73
33622,0.4975,0.81
33623,0.02,0.265
33624,0.0,0.22
33625,0.03,0.41
33626,0.42,0.42
33627,0.02,0.43
33628,0.014166666666666668,0.85
33629,0.23,0.37
33630,0.04,0.9
33631,0.34,0.605
33632,0.05,0.35
33633,0.14,0.1
33634,0.295,0.22333333333333336
33635,0.26,0.22
33636,0.01,0.77
33637,0.5625,0.85
33638,0.02,0.37
33639,0.0,0.84
33640,0.29,0.8
33641,0.17,0.21
33642,0.08,0.2775
33643,0.02,0.16
33644,0.746,0.71
33645,0.15,0.94
33646,0.05,0.29333333333333333
33647,0.16,0.42
33648,0.76,0.99
33649,0.07,0.0575
33650,0.782,0.27
33651,0.20333333333333337,0.71
33652,0.0,0.12
33653,0.12,0.185
33654,0.27,0.74
33655,0.02,0.17
33656,0.09,0.17
33657,0.21,0.19
33658,0.92,0.93
33659,0.5,0.29
33660,0.31,0.7
33661,0.12,0.5
33662,0.512,0.74
33663,0.0,0.17133333333333334
33664,0.17,0.19666666666666668
33665,0.19,0.8640000000000001
33666,0.0,0.2
33667,0.02,0.32
33668,0.175,0.63
33669,0.06,0.82
33670,0.02,0.48
33671,0.0,0.98
33672,0.19,0.55
33673,0.22,0.1
33674,0.03,0.55
33675,0.2,0.9
33676,0.13,0.47
33677,0.06,0.33
33678,0.01,0.07
33679,0.04,0.24
33680,0.04,0.82
33681,0.14,0.63
33682,0.16,0.13
33683,0.0,0.01
33684,0.22,0.64
33685,0.19,0.32
33686,0.04,0.22
33687,0.93,0.84
33688,0.08,0.7933333333333333
33689,0.24,0.53
33690,0.23,0.37
33691,0.07,0.14
33692,0.14,0.14
33693,0.24,0.72
33694,0.56,0.88
33695,0.04,0.57
33696,0.845,0.84
33697,0.63,0.43
33698,0.1,0.58
33699,0.46,0.54
33700,0.75,0.52
33701,0.0,0.11
33702,0.04,0.76
33703,0.2536666666666667,0.65
33704,0.02,0.32
33705,0.04,0.67
33706,0.2,0.56
33707,0.34,0.12
33708,0.38,0.14
33709,0.02,0.22
33710,0.02,0.28
33711,0.03,0.49433333333333335
33712,0.18,0.78
33713,0.2333333333333333,0.55
33714,0.21,0.26
33715,0.04,0.97
33716,0.81,0.95
33717,0.0975,0.35
33718,0.04,0.1
33719,0.24658333333333332,0.22
33720,0.01,0.17
33721,0.29,0.43
33722,0.01,0.83
33723,0.39,0.78
33724,0.2,1.0
33725,0.04,0.75
33726,0.08,0.14
33727,0.26666666666666666,0.32
33728,0.185,0.94
33729,0.29,0.15
33730,0.05,0.03
33731,0.16,0.56
33732,0.08622727272727274,0.03
33733,0.0,0.08
33734,0.45,0.71
33735,0.04,0.15
33736,0.09,0.028333333333333332
33737,0.06,0.82
33738,0.68,0.78
33739,0.0,0.14
33740,0.21,0.6766666666666665
33741,0.56,0.74
33742,0.0,0.53
33743,0.07833333333333334,0.95
33744,0.51,0.07
33745,0.493,0.6785
33746,0.1775,0.81
33747,0.09,0.53
33748,0.07,0.83
33749,0.92,0.99
33750,0.8133333333333332,0.81
33751,0.95,0.65
33752,0.38,0.38
33753,0.04,0.49
33754,0.65,0.55
33755,0.15,0.26
33756,0.28,0.31
33757,0.26166666666666666,0.4
33758,0.48,0.89
33759,0.0,0.2
33760,0.03,0.33
33761,0.3,0.05833333333333333
33762,0.705,0.48
33763,0.72,0.72
33764,0.1225,0.45
33765,0.3,0.9
33766,0.07,0.1
33767,0.15,0.355
33768,0.38,0.35166666666666674
33769,0.11,0.24
33770,0.41,0.35
33771,0.02,0.23
33772,0.05,0.15
33773,0.17916666666666664,0.48
33774,0.02,0.22
33775,0.0,0.16
33776,0.51,0.5
33777,0.1,0.3
33778,0.02,0.62
33779,0.01,0.54
33780,0.05,0.39
33781,0.02,0.11
33782,0.08,0.08
33783,0.06,0.77
33784,0.0,0.835
33785,0.179,0.18
33786,0.06,0.99
33787,0.01,0.51
33788,0.2,0.61
33789,0.005,0.15
33790,0.06,0.17
33791,0.08,0.22
33792,0.0825,0.04
33793,0.36,0.83
33794,0.15,0.11
33795,0.24,0.66
33796,0.42,0.21
33797,0.35,0.83
33798,0.01,0.9
33799,0.19,0.62
33800,0.08,0.3
33801,0.12,0.75
33802,0.14,0.13
33803,0.106,0.77
33804,0.0,0.32
33805,0.93,0.88
33806,0.04,0.1
33807,0.29,0.85
33808,0.06,0.275
33809,0.11,0.12
33810,0.245,0.3
33811,0.06,0.15
33812,0.04,0.07
33813,0.58,0.62
33814,0.0,0.26
33815,0.14,0.9
33816,0.01,0.58
33817,0.04,0.315
33818,0.8,0.76
33819,0.77,0.95
33820,0.0,0.08
33821,0.63,0.68
33822,0.04,0.64
33823,0.02,0.03
33824,0.03,0.114
33825,0.4,0.71
33826,0.02,0.51
33827,0.5233333333333333,0.46
33828,0.82,0.68
33829,0.17,0.81
33830,0.2643333333333333,0.51
33831,0.8,0.99
33832,0.41,0.6
33833,0.08,0.69
33834,0.03,0.04
33835,0.01,0.13
33836,0.06,0.17
33837,0.27,0.31
33838,0.01,0.13
33839,0.14,0.14
33840,0.03,0.03
33841,0.6786666666666668,0.72
33842,0.11,0.12
33843,0.01,0.13
33844,0.315,0.6
33845,0.12,0.6
33846,0.03,0.1
33847,0.36,0.39
33848,0.03,0.46
33849,0.05,0.07
33850,0.03,0.21483333333333335
33851,0.07,0.68
33852,0.9,0.56
33853,0.15,0.9
33854,0.04,0.07
33855,0.54,0.96
33856,0.03,0.23
33857,0.04,0.81
33858,0.5080952380952382,0.97
33859,0.175,0.52
33860,0.06,0.08
33861,0.33,0.35
33862,0.04,0.62
33863,0.2,0.27
33864,0.11,0.97
33865,0.0,0.09
33866,0.42,0.65
33867,0.28,0.36
33868,0.02,0.56
33869,0.02,0.03
33870,0.01,0.1625
33871,0.12,0.9
33872,0.11,0.67
33873,0.01,0.17
33874,0.24,0.15333333333333332
33875,1.0,0.81
33876,0.0,0.04
33877,0.5433333333333333,0.72
33878,0.17,0.46
33879,0.02,0.15
33880,0.04,0.06
33881,0.05,0.06
33882,0.175,0.41666666666666663
33883,0.07,0.36
33884,0.49,0.49700000000000005
33885,0.2,0.6625
33886,0.0,0.38
33887,0.38,0.47
33888,0.19,0.93
33889,0.26,0.9
33890,0.09,0.4
33891,0.12,1.0
33892,0.1,0.66
33893,0.01,0.13
33894,0.95,0.95
33895,0.19,0.12
33896,0.07,0.69
33897,0.01,0.09
33898,0.1,0.25
33899,0.09,0.13
33900,0.05,0.16
33901,0.06514285714285714,0.19733333333333333
33902,0.03,0.71
33903,0.13,0.09
33904,0.31,0.86
33905,0.16,0.63
33906,0.64,0.73
33907,0.19,0.63
33908,0.13,0.11
33909,0.08,0.87
33910,0.65,0.74
33911,0.055,0.205
33912,0.03,0.0
33913,0.51,0.77
33914,0.0,0.155
33915,0.56,0.79
33916,0.71,0.61
33917,0.07,0.3
33918,0.33,0.22
33919,0.16,0.11
33920,0.805,0.78
33921,0.07,0.73
33922,0.24,0.67
33923,0.47083333333333327,0.7766666666666667
33924,0.1,0.4
33925,0.03,0.36
33926,0.0,0.81
33927,0.66,0.57
33928,0.0,0.01
33929,0.02,0.09
33930,0.7,0.71
33931,0.2,0.78
33932,0.2,0.11
33933,0.625,1.0
33934,0.34,0.87
33935,0.24166666666666667,0.14266666666666666
33936,0.02,0.69
33937,0.52,0.6
33938,0.26,0.26
33939,0.65,0.94
33940,0.0,0.01
33941,0.02,0.06
33942,0.0,0.15
33943,0.3875,0.726
33944,0.11,0.18
33945,0.05,0.8266666666666665
33946,0.26,0.87
33947,0.05,0.36
33948,0.0,0.185
33949,0.53,0.71
33950,0.0,0.03
33951,0.11,0.61
33952,0.03,0.03
33953,0.05,0.43
33954,0.97,0.93
33955,0.63,0.56
33956,0.11,0.19
33957,0.0,0.5266666666666666
33958,0.07,0.15
33959,0.2366666666666667,0.6
33960,0.17,0.105
33961,0.06,0.03
33962,0.3,0.79
33963,0.08,0.02
33964,0.03,0.5333333333333333
33965,1.0,1.0
33966,0.845,0.76
33967,0.19,0.43
33968,0.7,0.15
33969,0.17800000000000002,0.67
33970,0.23,0.69
33971,0.13,0.23
33972,0.13,0.71
33973,0.12,0.1
33974,0.0,0.08
33975,0.06,0.05
33976,0.7375,0.23
33977,0.3666666666666667,0.4666666666666666
33978,0.0,0.2256666666666667
33979,0.04,0.2
33980,0.0,0.02
33981,0.05,0.58
33982,0.13,0.7025
33983,0.31,0.5
33984,0.04,0.17
33985,0.06,0.09
33986,0.03,0.05
33987,0.08,0.6
33988,0.21,0.26
33989,0.03,0.07
33990,0.06,0.98
33991,0.0,0.04
33992,0.19,0.05333333333333334
33993,0.04,0.05
33994,0.01,0.062
33995,0.389,0.59
33996,0.2,0.83
33997,0.27,0.99
33998,0.57,0.34
33999,0.16,0.59
34000,0.02,0.85
34001,0.6,0.8
34002,0.03,0.66
34003,0.06,0.43
34004,0.99,0.99
34005,0.13,0.2833333333333333
34006,0.11,0.39233333333333337
34007,0.23933333333333334,0.24
34008,0.01,0.7
34009,0.01,0.2
34010,0.02,0.05
34011,0.7,1.0
34012,0.2,0.31
34013,0.08,0.1
34014,0.46,0.85
34015,0.01,0.31
34016,0.4748809523809524,0.09833333333333333
34017,0.07,0.52
34018,0.51,0.52
34019,0.13,0.52
34020,0.01,0.52
34021,0.6,0.62
34022,0.63,0.98
34023,0.345,0.93
34024,0.02,0.12
34025,0.15,0.5522222222222222
34026,0.05,0.77
34027,0.09,0.08
34028,0.18,0.49
34029,0.02,1.0
34030,0.01,0.77
34031,0.26,0.55
34032,0.15,0.74
34033,0.82,0.57
34034,0.01,0.16
34035,0.3,0.72
34036,0.78,0.89
34037,0.27,0.63
34038,0.01,0.06
34039,0.375,0.72
34040,0.52,0.58
34041,0.36,0.65
34042,0.89,0.99
34043,0.97,0.95
34044,0.08,0.45
34045,0.03,0.16
34046,0.04,0.15
34047,0.01,0.72
34048,0.42,0.81
34049,0.08,0.01
34050,0.1,0.46
34051,0.05,0.12
34052,0.0,0.12
34053,0.01,0.39
34054,0.36333333333333334,0.36
34055,0.01,0.14
34056,0.05,0.92
34057,0.56,0.84
34058,0.12,0.16
34059,0.86,0.87
34060,0.37,0.67
34061,0.31,0.72
34062,0.07,0.71
34063,0.41,0.49
34064,0.57,0.85
34065,0.2335,0.22
34066,0.07,0.53
34067,0.595,0.62
34068,0.08,0.09
34069,0.3,0.3733333333333333
34070,0.04,0.43
34071,0.10166666666666666,0.98
34072,0.14,0.46
34073,0.73,0.36
34074,0.06,0.91
34075,0.22,0.75
34076,0.19,0.1
34077,0.98,1.0
34078,0.0,0.1
34079,0.25,0.64
34080,0.17666666666666664,0.11
34081,0.4,0.93
34082,0.23,0.18
34083,0.10666666666666666,0.47
34084,0.0,0.62
34085,0.04,0.87
34086,0.14,0.24
34087,0.65,0.69
34088,0.0,0.04
34089,0.01,0.63
34090,0.35,0.23
34091,0.07646825396825398,0.69
34092,0.01,0.25
34093,0.08,0.4133333333333333
34094,0.1,0.71
34095,0.04,0.1
34096,0.11,0.05
34097,0.14,0.98
34098,0.0,0.04
34099,0.01,0.18
34100,0.23,0.45
34101,0.03,0.06
34102,0.01,0.09
34103,0.02,0.09
34104,0.1,0.08
34105,0.0,0.81
34106,0.36666666666666664,0.32
34107,0.19,0.75
34108,0.06338095238095237,0.1
34109,0.25,0.38
34110,0.07,0.04
34111,0.0,0.0
34112,0.11,0.11
34113,0.48,0.48
34114,0.0,0.08
34115,0.02,0.32
34116,0.49,0.67
34117,0.21,0.31
34118,0.11,0.16
34119,0.03,0.18
34120,0.0,0.02
34121,0.02,0.5326190476190475
34122,0.48,0.9
34123,0.06,0.12
34124,0.37,0.77
34125,0.01,0.19
34126,0.21,0.42
34127,0.01,0.54
34128,0.02,0.37111111111111117
34129,0.04,0.49
34130,0.61,0.98
34131,0.18564285714285714,1.0
34132,0.04,0.3
34133,0.0,0.55
34134,0.4,0.93
34135,0.11,0.9
34136,0.05,0.24
34137,0.355,0.495
34138,0.5618333333333333,0.56
34139,0.04,0.42
34140,0.04,0.43
34141,0.35,0.71
34142,0.48,0.47
34143,0.33,0.62
34144,0.88,0.9
34145,0.7166666666666667,0.61
34146,0.83,0.63
34147,0.0,0.16
34148,0.14,0.98
34149,0.135,0.95
34150,0.15,0.88
34151,0.04,0.37583333333333335
34152,0.01,0.57
34153,0.15,0.88
34154,0.16,0.15
34155,0.02,0.07
34156,0.35,0.32
34157,0.15,0.34
34158,0.04,0.455
34159,0.6875,0.98
34160,0.13,0.21
34161,0.26,0.7
34162,0.11,0.27
34163,0.0,0.59
34164,0.01,0.18
34165,0.15,0.96
34166,0.13,0.75
34167,0.56,0.64
34168,0.3,0.45
34169,0.22,0.27
34170,0.45,0.64
34171,0.05,0.18
34172,0.16,0.12933333333333333
34173,0.02,0.2
34174,0.0,0.03
34175,0.69,0.705
34176,0.08,0.32
34177,0.02,0.435
34178,0.04,0.12
34179,0.02,0.6
34180,0.01,0.03
34181,0.1,0.84
34182,0.13,0.35
34183,0.0,0.08
34184,0.0,0.47125
34185,0.02,0.38
34186,0.155,0.34
34187,0.06,0.72
34188,0.45366666666666666,0.21
34189,0.17,0.98
34190,0.09,0.21
34191,0.04,0.38
34192,0.08,0.87
34193,0.16,0.67
34194,0.03,0.1925
34195,0.97,0.98
34196,0.08,0.01
34197,0.96,0.69
34198,0.29,0.535
34199,0.02,0.85
34200,0.04,0.41
34201,0.11,0.82
34202,0.11,0.9125
34203,0.08,0.46
34204,0.08,0.63
34205,0.87,0.88
34206,0.13,0.43
34207,0.1,0.06
34208,0.12,0.61
34209,0.05,0.65
34210,0.825,0.55
34211,0.44,0.48
34212,0.07,0.33233333333333337
34213,0.09,0.67
34214,0.54,0.71
34215,0.05,0.21133333333333332
34216,0.16,1.0
34217,0.18,0.9
34218,0.04,0.65
34219,0.33,0.6041666666666667
34220,0.42,0.8
34221,0.1,0.83
34222,0.69,0.81
34223,0.15,0.96
34224,0.06,0.6
34225,0.19,0.86
34226,0.0,0.1
34227,0.02,0.17
34228,0.01,0.12
34229,0.12416666666666666,0.68
34230,0.07,0.44
34231,0.2,0.6
34232,0.05333333333333333,1.0
34233,0.1376666666666667,0.17
34234,0.48,0.6399999999999999
34235,0.59,0.71
34236,0.01,0.09
34237,0.33,0.23
34238,0.13,0.6
34239,0.1,0.39
34240,0.03,0.06
34241,0.08,0.37333333333333335
34242,0.35,0.26
34243,0.01,0.18
34244,0.66,0.99
34245,0.87,0.8
34246,0.05,0.65
34247,0.13,0.13
34248,0.28,0.6
34249,0.04,0.18
34250,0.57,0.7833333333333334
34251,0.03,0.09833333333333333
34252,0.93,0.96
34253,0.05,0.09
34254,0.08,0.49
34255,0.105,0.44
34256,0.32,0.5
34257,0.1,0.003333333333333333
34258,0.04,0.27
34259,0.02,0.03
34260,0.18,0.22
34261,0.0,0.01
34262,0.8,0.69
34263,0.16,0.11
34264,0.01,0.11
34265,0.01,0.15333333333333332
34266,0.51,0.92
34267,0.92,0.6983333333333333
34268,0.04,0.04
34269,0.09,0.1
34270,0.22,0.38
34271,0.0,0.34
34272,0.04,0.13
34273,0.08,0.39
34274,0.0875,0.78
34275,0.99,0.64
34276,0.65,0.62
34277,0.43,0.65
34278,0.3733333333333333,0.2
34279,0.02,0.03
34280,0.05,0.13
34281,0.32,0.35
34282,0.47,0.9
34283,0.35,0.91
34284,0.06,0.62
34285,0.0,0.05
34286,0.46,0.68
34287,0.08,0.36
34288,0.14,0.625
34289,0.13,0.19
34290,0.85,0.92
34291,0.0,0.835
34292,0.0,0.41
34293,0.07,0.26
34294,0.07,0.11
34295,0.21,0.16
34296,0.17333333333333337,0.25
34297,0.823888888888889,0.76
34298,0.08,0.39233333333333326
34299,0.05,0.09
34300,0.32,0.22
34301,0.07,0.49
34302,0.19,0.43483333333333335
34303,0.035,0.4433333333333333
34304,0.0,0.105
34305,0.01,0.13
34306,0.2975,0.42
34307,0.13,0.13
34308,0.06,0.13
34309,0.01,0.05
34310,0.09,0.01
34311,0.01,0.56
34312,0.09,0.02
34313,0.78,0.85
34314,0.09,0.5
34315,0.05,0.31
34316,0.3875,0.89
34317,0.03,0.85
34318,0.59,0.85
34319,0.27,0.45
34320,0.06,0.87
34321,0.08,0.28
34322,0.01,0.07
34323,0.03,0.2
34324,0.54,0.7
34325,0.02,0.4
34326,0.21816666666666662,0.31
34327,0.93,0.95
34328,0.1,0.15
34329,0.04,0.87
34330,0.93,0.95
34331,0.27,0.35
34332,0.14,0.47
34333,0.01,0.26
34334,0.53,0.44
34335,0.01,0.18
34336,0.16,0.27
34337,0.53,0.27
34338,0.25666666666666665,0.98
34339,0.0,0.08
34340,0.04,0.45
34341,0.26,0.47
34342,0.38100000000000006,0.78
34343,0.09,0.19
34344,0.03,0.32
34345,0.01,0.02
34346,0.14,0.04
34347,0.0,0.43
34348,0.01,0.99
34349,0.45,0.86
34350,0.68,0.03
34351,0.02,0.17
34352,0.4175,0.6033333333333334
34353,0.03,0.11
34354,0.235,0.4023809523809524
34355,0.23,0.49
34356,0.39,0.52
34357,0.57,0.885
34358,0.01,0.74
34359,0.0,0.07
34360,0.01,0.55
34361,0.06,0.67
34362,0.15,0.16333333333333336
34363,0.73,0.82
34364,0.15,0.64
34365,0.785,0.87
34366,0.11383333333333333,0.81
34367,0.4,0.08333333333333331
34368,0.2,0.14
34369,0.223,0.68
34370,0.016666666666666666,0.11
34371,0.02166666666666667,0.36
34372,0.04,0.11
34373,0.15,0.52
34374,0.04,0.92
34375,0.05,0.305
34376,0.39,0.68
34377,0.06,0.53
34378,0.02,0.93
34379,0.1,0.665
34380,0.52,0.6133333333333334
34381,0.07,0.85
34382,0.18,0.82
34383,0.04,0.52
34384,0.5,0.887
34385,0.05,0.99
34386,0.13,0.68
34387,0.0,0.19
34388,0.37999999999999995,0.56
34389,0.68,0.72
34390,0.59,0.93
34391,0.075,0.71
34392,0.01,0.22
34393,0.08,0.56
34394,0.01,0.013333333333333332
34395,0.3116666666666667,0.29
34396,0.1941666666666666,0.27
34397,0.16,0.1225
34398,0.32,0.49
34399,0.16,0.26
34400,0.9,0.83
34401,0.31,0.32
34402,0.08,0.13
34403,0.02,0.4466666666666667
34404,0.02,0.81
34405,0.08,0.21
34406,0.92,0.81
34407,0.24,0.54
34408,0.03,0.18
34409,0.02,0.47
34410,0.22,0.795
34411,0.21,0.43
34412,0.06,0.53
34413,0.05,0.11
34414,0.66,0.93
34415,0.0,0.06916666666666667
34416,0.18,0.34
34417,0.01,0.78
34418,0.08,0.49
34419,0.02,0.34
34420,0.1,0.12
34421,0.6936666666666668,0.5
34422,0.08,0.15
34423,0.29600000000000004,0.49
34424,0.05,0.92
34425,0.07,0.05
34426,0.01,0.06
34427,0.8,0.77
34428,0.17625,0.135
34429,0.31,0.41
34430,0.53,0.4
34431,0.02,0.79
34432,0.0016666666666666666,0.4
34433,0.38,0.65
34434,0.84,0.78
34435,0.82,0.84
34436,0.12,0.88
34437,0.01,0.05
34438,0.195,0.58
34439,0.02,0.16416666666666666
34440,0.6976587301587303,0.31085714285714283
34441,0.03,0.12
34442,0.11,0.295
34443,0.14,0.2
34444,0.0,0.13766666666666666
34445,0.0,0.12
34446,0.0,0.11
34447,0.14,0.46
34448,0.13,0.3
34449,0.03,0.24
34450,0.37,0.63
34451,0.05,0.18
34452,0.97,0.83
34453,0.14,0.696
34454,0.04,0.47
34455,0.15,0.2
34456,0.09,0.61
34457,0.21,0.71
34458,0.05666666666666667,0.35
34459,0.23,0.38
34460,0.6875,0.46
34461,0.02,0.12
34462,0.11,0.04
34463,0.37,0.65
34464,0.02,0.06
34465,0.01,0.06
34466,0.0,0.42
34467,0.58,0.79
34468,0.8975,0.97
34469,0.18,0.25
34470,0.9179999999999999,0.99
34471,0.01,0.07
34472,0.99,0.95
34473,0.06,0.04
34474,0.01,0.38
34475,0.01,0.1
34476,0.45,0.88
34477,0.095,0.16
34478,0.15,0.56
34479,0.04,0.11
34480,0.23659523809523797,0.01
34481,0.5080952380952382,0.97
34482,0.17,0.7866666666666667
